,Unnamed: 0,시설종류상세명(시설종류),시군구명,시설주소,주소,좌표
156,169,장애인거주시설,강동구,서울특별시 강동구 양재대로135길 5-1101호,서울특별시 강동구 양재대로135길,"(37.54869089318, 127.143191849448)"
157,170,장애인거주시설,동작구,서울특별시 동작구 국사봉길 178102동 706호 (상도동 상도1차 갑을명가아파트),서울특별시 동작구 국사봉길,"(37.4957742861091, 126.931629306432)"
158,171,장애인거주시설,관악구,서울특별시 관악구 조원중앙로 44-32층,서울특별시 관악구 조원중앙로,"(37.4825155657139, 126.906464242559)"
159,172,장애인거주시설,강서구,서울특별시 강서구 공항대로39길 74502-902 (등촌동 등촌5단지주공아파트),서울특별시 강서구 공항대로39길,"(37.5613879713754, 126.844591523021)"
160,173,장애인거주시설,영등포구,서울특별시 영등포구 영신로8길 9201호 (영등포동),서울특별시 영등포구 영신로8길,"(37.5132380983691, 126.910093944852)"
161,174,장애인거주시설,강남구,서울특별시 강남구 삼성로57길 33-1202호 (대치동 리치빌)(대치동 리치빌),서울특별시 강남구 삼성로57길,"(37.497598798085, 127.058883764537)"
162,175,장애인거주시설,강남구,서울특별시 강남구 학동로42길 55-10401호 (논현동)(논현동),서울특별시 강남구 학동로42길,"(37.5125991357668, 127.036452421972)"
163,176,장애인거주시설,서초구,서울특별시 서초구 동산로12길 20301호,서울특별시 서초구 동산로12길,"(37.4707379425495, 127.046317575201)"
164,177,장애인거주시설,강남구,서울특별시 강남구 선릉로146길 27-4302호 (청담동)(청담동),서울특별시 강남구 선릉로146길,"(37.5218013897618, 127.04229221011)"
165,178,장애인거주시설,강남구,서울특별시 강남구 삼성로147길 16-10401호 (청담동)(청담동),서울특별시 강남구 삼성로147길,"(37.5207783654447, 127.046667038501)"
166,179,장애인거주시설,강남구,서울특별시 강남구 삼성로67길 8-7401호 (대치동)(대치동),서울특별시 강남구 삼성로67길,"(37.5006155132528, 127.057303092121)"
167,180,장애인거주시설,은평구,서울특별시 은평구 통일로89길 5-73층,서울특별시 은평구 통일로89길,"(37.6246267963622, 126.91853273442)"
168,181,장애인거주시설,관악구,서울특별시 관악구 국회단지길 672층,서울특별시 관악구 국회단지길,"(37.488748476562, 126.94166186123)"
169,182,장애인거주시설,마포구,서울특별시 마포구 동교로 55-10망원동,서울특별시 마포구 동교로,"(37.5552428479808, 126.917514961868)"
170,183,장애인거주시설,강서구,서울특별시 강서구 초록마을로16길 20201호,서울특별시 강서구 초록마을로16길,"(37.5411571837099, 126.849694570753)"
171,184,장애인거주시설,동작구,서울특별시 동작구 양녕로22마길 90-03층,서울특별시 동작구 양녕로22마길,"(37.4970381628482, 126.946750464288)"
172,186,장애인거주시설,양천구,서울특별시 양천구 곰달래로10길 19-1301호 (신월동),서울특별시 양천구 곰달래로10길,"(37.5280338799169, 126.837342362116)"
173,187,장애인거주시설,강동구,서울특별시 강동구 양재대로112길 86401호,서울특별시 강동구 양재대로112길,"(37.5363704857129, 127.142196377576)"
174,188,장애인거주시설,은평구,서울특별시 은평구 갈현로15길 11-13302호 (구산동),서울특별시 은평구 갈현로15길,"(37.6087696499915, 126.907379557778)"
175,190,장애인거주시설,서대문구,서울특별시 서대문구 연희로41가길 103-7.,서울특별시 서대문구 연희로41가길,"(37.5918597399119, 126.933379652836)"
176,191,장애인거주시설,강남구,서울특별시 강남구 논현로113길 38-1301호 (논현동),서울특별시 강남구 논현로113길,"(37.5081250939243, 127.031148143605)"
177,192,장애인거주시설,은평구,서울특별시 은평구 갈현로41길 48,서울특별시 은평구 갈현로41길,"(37.6256464404441, 126.914579407031)"
178,193,장애인거주시설,송파구,서울특별시 송파구 백제고분로 32길 32-1201호,서울특별시 송파구 백제고분로,"(37.5025454352153, 127.095296383523)"
179,194,장애인거주시설,송파구,서울특별시 송파구 오금로64나길 11-1301호,서울특별시 송파구 오금로64나길,"(37.4915845377339, 127.14874858997)"
180,195,장애인거주시설,강북구,서울특별시 강북구 삼양로163길 31-5101호,서울특별시 강북구 삼양로163길,"(37.6589065911469, 127.011926192554)"
181,196,장애인거주시설,노원구,서울특별시 노원구 동일로237바길 11-8101호(상계동),서울특별시 노원구 동일로237바길,"(37.6742448608594, 127.050703946328)"
182,197,장애인거주시설,강서구,서울특별시 강서구 공항대로45가길 29102동 201호 (등촌동),서울특별시 강서구 공항대로45가길,"(37.5564932322901, 126.853698795464)"
183,198,장애인거주시설,서대문구,서울특별시 서대문구 증가로4길 58-16(홍은동),서울특별시 서대문구 증가로4길,"(37.5776350453938, 126.927571115716)"
184,199,장애인거주시설,중랑구,서울특별시 중랑구 겸재로61길 81(망우동),서울특별시 중랑구 겸재로61길,"(37.5919600920462, 127.094725812684)"
185,200,장애인거주시설,관악구,서울특별시 관악구 난우16길 13-3 (신림동),서울특별시 관악구 난우16길,"(37.4775070889206, 126.91937036488)"
186,201,장애인거주시설,양천구,서울특별시 양천구 곰달래로3길 24-12201호 (신월동),서울특별시 양천구 곰달래로3길,"(37.5315615499543, 126.832940681436)"
187,202,장애인거주시설,송파구,서울특별시 송파구 성내천로42길 11301호 (마천동),서울특별시 송파구 성내천로42길,"(37.4960792157275, 127.152975522797)"
188,203,장애인거주시설,도봉구,서울특별시 도봉구 도봉로133길 14A동 301호 (쌍문동 성원하이츠아파트),서울특별시 도봉구 도봉로133길,"(37.6577074512309, 127.038004337977)"
189,204,장애인거주시설,강동구,서울특별시 강동구 아리수로74길 31-0201호,서울특별시 강동구 아리수로74길,"(37.5617922859795, 127.160829643199)"
190,205,장애인거주시설,강북구,서울특별시 강북구 노해로23길 88-18 (수유동),서울특별시 강북구 노해로23길,"(37.645955791442, 127.019831837593)"
191,206,장애인거주시설,서대문구,서울특별시 서대문구 연희로41나길 5-6202호 (홍은동),서울특별시 서대문구 연희로41나길,"(37.5924283890367, 126.934080601554)"
192,207,장애인거주시설,광진구,서울특별시 광진구 자양로35길 7-7군자작은예수의집 (구의동),서울특별시 광진구 자양로35길,"(37.5476848314717, 127.086383726227)"
193,208,장애인거주시설,강동구,서울특별시 강동구 천호대로1210 4층 (둔촌동),서울특별시 강동구 천호대로1210,"(37.534930341506, 127.145659416639)"
194,209,장애인거주시설,노원구,서울특별시 노원구 한글비석로50길 12301호,서울특별시 노원구 한글비석로50길,"(37.6650010882976, 127.066780075489)"
195,210,장애인거주시설,종로구,서울특별시 종로구 지봉로12가길 49101호 (숭인동)(숭인동),서울특별시 종로구 지봉로12가길,"(37.5756629667581, 127.01689070794)"
196,211,장애인거주시설,강서구,서울특별시 강서구 양천로30길 142층,서울특별시 강서구 양천로30길,"(37.5701704704454, 126.822694509191)"
197,212,장애인거주시설,은평구,서울특별시 은평구 갈현로15길 11-13301호 (구산동),서울특별시 은평구 갈현로15길,"(37.6087696499915, 126.907379557778)"
198,213,장애인거주시설,강서구,서울특별시 강서구 초록마을로34길61 201호 (화곡동),서울특별시 강서구 초록마을로34길61,"(37.5384108966029, 126.84499269475)"
199,214,장애인거주시설,노원구,서울특별시 노원구 동일로237다길 37201호 (상계동 풀래음파크빌),서울특별시 노원구 동일로237다길,"(37.6750214030452, 127.052582989092)"
200,215,장애인거주시설,강북구,서울특별시 강북구 인수봉로60가길 24-7201호 (수유동 다우빌라),서울특별시 강북구 인수봉로60가길,"(37.6369852948655, 127.015136128313)"
201,216,장애인거주시설,강서구,서울특별시 강서구 금낭화로26가길 1301층 ,서울특별시 강서구 금낭화로26가길,"(37.5853174201585, 126.810288232046)"
202,217,장애인거주시설,강남구,서울특별시 강남구 논현로117길 12-4401호 (논현동 현대로얄빌라),서울특별시 강남구 논현로117길,"(37.5095197457884, 127.031198828176)"
203,218,장애인거주시설,강동구,서울특별시 강동구 양재대로135길5-1 301호 (천호동),서울특별시 강동구 양재대로135길5-1,"(37.5483924809113, 127.143118967701)"
204,219,장애인거주시설,도봉구,서울특별시 도봉구 마들로 7091층 (도봉동),서울특별시 도봉구 마들로,"(37.6655389530602, 127.046343036097)"
205,220,장애인거주시설,도봉구,서울특별시 도봉구 방학동 686-1251 (방학동),서울특별시 도봉구 방학동,"(37.665897548954, 127.026875382235)"
206,221,장애인거주시설,강남구,서울특별시 강남구 언주로159길 21102호 (신사동),서울특별시 강남구 언주로159길,"(37.5244417403447, 127.031103340365)"
207,222,장애인거주시설,강남구,서울특별시 강남구 언주로159길 21101호 (신사동),서울특별시 강남구 언주로159길,"(37.5244417403447, 127.031103340365)"
208,223,장애인거주시설,강남구,서울특별시 강남구 언주로157길 22가동 2층 2호 (신사동),서울특별시 강남구 언주로157길,"(37.5239099600076, 127.031812643974)"
209,224,장애인거주시설,마포구,서울특별시 마포구 마포대로4라길41 201호 (마포동 마포더힐),서울특별시 마포구 마포대로4라길41,"(37.5366200152221, 126.946066430692)"
210,225,장애인거주시설,양천구,서울특별시 양천구 신월로192 202호 (신월동),서울특별시 양천구 신월로192,"(37.5195537331482, 126.844287275211)"
211,226,장애인거주시설,강서구,서울특별시 강서구 방화동로5길38-7 (방화동),서울특별시 강서구 방화동로5길38-7,"(37.5649708423999, 126.810634016207)"
212,227,장애인거주시설,구로구,서울특별시 구로구 부일로871-16 101동 601호 (온수동 디아이빌2차),서울특별시 구로구 부일로871-16,"(37.4932304671412, 126.823479263612)"
213,228,장애인거주시설,구로구,서울특별시 구로구 부일로871-16 101동 501호 (온수동디아이빌),서울특별시 구로구 부일로871-16,"(37.4932304671412, 126.823479263612)"
214,229,장애인거주시설,강서구,서울특별시 강서구 금낭화로26가길 130-0,서울특별시 강서구 금낭화로26가길,"(37.5853174201585, 126.810288232046)"
215,230,장애인거주시설,성북구,서울특별시 성북구 화랑로134 (하월곡동),서울특별시 성북구 화랑로134,"(37.604974617288, 127.046368743207)"
216,231,장애인거주시설,송파구,서울특별시 송파구 삼전로3길3-25 (잠실동),서울특별시 송파구 삼전로3길3-25,"(37.501692640123, 127.084135819861)"
217,232,장애인거주시설,중구,서울특별시 중구 동호로11나길 35202호 (신당동),서울특별시 중구 동호로11나길,"(37.5522714525972, 127.006040371697)"
218,233,장애인거주시설,구로구,서울특별시 구로구 부일로871-16 871-16 101동 202호 302호,서울특별시 구로구 부일로871-16,"(37.4932304671412, 126.823479263612)"
219,234,장애인거주시설,도봉구,서울특별시 도봉구 시루봉로17길47 202호 (방학동),서울특별시 도봉구 시루봉로17길47,"(37.6691390108516, 127.032249707603)"
220,235,장애인거주시설,도봉구,서울특별시 도봉구 시루봉로17길47 502호 (방학동),서울특별시 도봉구 시루봉로17길47,"(37.6691390108516, 127.032249707603)"
221,236,장애인거주시설,강남구,서울특별시 강남구 헌릉로757길 35 (율현동),서울특별시 강남구 헌릉로757길,"(37.4713818798843, 127.11916748461)"
222,237,장애인거주시설,강북구,서울특별시 강북구 삼양로123길 14-19 (수유동),서울특별시 강북구 삼양로123길,"(37.6446710313698, 127.013850615446)"
223,238,장애인거주시설,서초구,서울특별시 서초구 동산로12길 20203호 (양재동 동은빌라),서울특별시 서초구 동산로12길,"(37.4707379425495, 127.046317575201)"
224,239,장애인거주시설,강남구,서울특별시 강남구 학동로18길 23-1302호 (논현동),서울특별시 강남구 학동로18길,"(37.5108039005918, 127.028533795553)"
225,240,장애인거주시설,서대문구,서울특별시 서대문구 연희로41가길 103-13201호(홍은동),서울특별시 서대문구 연희로41가길,"(37.5918597399119, 126.933379652836)"
226,241,장애인거주시설,송파구,서울특별시 송파구 성내천로 239 (마천동),서울특별시 송파구 성내천로,"(37.5006405592409, 127.138743455419)"
227,242,장애인거주시설,강남구,서울특별시 강남구 언주로157길 22영빈빌라 가동 (신사동) 1호,서울특별시 강남구 언주로157길,"(37.5239099600076, 127.031812643974)"
228,243,장애인거주시설,구로구,서울특별시 구로구 고척로21다길34-7 501호 (개봉동 리움하우스),서울특별시 구로구 고척로21다길34-7,"(37.5034694045718, 126.843284511608)"
229,244,장애인거주시설,송파구,서울특별시 송파구 성내천로 271 2층 (마천동),서울특별시 송파구 성내천로,"(37.5006405592409, 127.138743455419)"
230,245,장애인거주시설,강서구,서울특별시 강서구 초록마을로19길 12 301호 (화곡동),서울특별시 강서구 초록마을로19길,"(37.5408153415875, 126.852262430029)"
231,247,장애인거주시설,강남구,서울특별시 강남구 광평로60길 222층 (수서동 강남구직업재활센터),서울특별시 강남구 광평로60길,"(37.4875044041715, 127.106866572056)"
232,248,장애인거주시설,강북구,서울특별시 강북구 삼양로69길 423층 (수유동),서울특별시 강북구 삼양로69길,"(37.6282347450987, 127.016446744475)"
233,249,장애인거주시설,강서구,서울특별시 강서구 월정로18길 20 401호 (화곡동),서울특별시 강서구 월정로18길,"(37.529300404607, 126.840104600181)"
234,250,장애인거주시설,강북구,서울특별시 강북구 한천로144길 27 (수유동),서울특별시 강북구 한천로144길,"(37.6426260105031, 127.026749838299)"
235,251,장애인거주시설,동작구,서울특별시 동작구 남부순환로255길 8-0 (사당동 장미빌라)8 201호 (사당동 장미빌라 201호),서울특별시 동작구 남부순환로255길,"(37.4769270137258, 126.970675156582)"
236,252,장애인거주시설,송파구,서울특별시 송파구 오금로 548 (거여동),서울특별시 송파구 오금로,"(37.5042339166908, 127.124712298791)"
237,253,장애인거주시설,강북구,서울특별시 강북구 삼양로91가길 8-0 (수유동 JS홈타운)8 2동 201호 (수유동 JS홈타운),서울특별시 강북구 삼양로91가길,"(37.6364228015596, 127.015884221408)"
238,254,장애인거주시설,송파구,서울특별시 송파구 거마로3길 5 가동 102호 (거여동 대진아트빌라),서울특별시 송파구 거마로3길,"(37.4949307989737, 127.142524980163)"
239,255,장애인거주시설,강서구,서울특별시 강서구 강서로5라길 138 2층 (화곡동),서울특별시 강서구 강서로5라길,"(37.5299513171017, 126.854335671748)"
240,256,장애인거주시설,구로구,서울특별시 구로구 고척로52마길 21-11 1층 (개봉동),서울특별시 구로구 고척로52마길,"(37.5009845809352, 126.854311101877)"
241,257,장애인거주시설,강북구,서울특별시 강북구 삼양로173가길 22 (우이동),서울특별시 강북구 삼양로173가길,"(37.6619156292846, 127.010672737747)"
242,258,장애인거주시설,양천구,서울특별시 양천구 월정로 22 401호 (신월동),서울특별시 양천구 월정로,"(37.5330382271207, 126.836501504)"
243,259,장애인거주시설,금천구,서울특별시 금천구 독산로 165-1 1층 3층 (시흥동),서울특별시 금천구 독산로,"(37.4635858187884, 126.903465619943)"
244,260,장애인거주시설,금천구,서울특별시 금천구 시흥대로80길 19-11 2층 (독산동),서울특별시 금천구 시흥대로80길,"(37.4590253015126, 126.900798261023)"
245,261,장애인거주시설,강남구,서울특별시 강남구 헌릉로569길 46-6 1층 (세곡동),서울특별시 강남구 헌릉로569길,"(37.4670353970674, 127.097997256286)"
246,262,장애인거주시설,강서구,서울특별시 강서구 월정로18길 20401 (화곡동)(화곡동),서울특별시 강서구 월정로18길,"(37.529300404607, 126.840104600181)"
247,0,장애인생산품판매시설,양천구,서울특별시 양천구 목동서로 33(목동),서울특별시 양천구 목동서로,"(37.5287045959832, 126.870412465084)"
248,0,장애인의료재활시설,강동구,서울특별시 강동구 상암로 369 상일동 179,서울특별시 강동구 상암로,"(37.5465495715747, 127.146577455573)"
249,1,장애인의료재활시설,관악구,서울특별시 관악구 보라매로 44보라매동,서울특별시 관악구 보라매로,"(37.4921304295388, 126.926809297327)"
250,3,장애인의료재활시설,은평구,서울특별시 은평구 갈현로11길 30-0,서울특별시 은평구 갈현로11길,"(37.6050288149098, 126.907818277259)"
251,4,장애인의료재활시설,마포구,서울특별시 마포구 월드컵북로 494푸르메재단넥슨어린이재활병원 (상암동),서울특별시 마포구 월드컵북로,"(37.5717393153074, 126.901141476306)"
252,5,장애인의료재활시설,성동구,서울특별시 성동구 뚝섬로1길 43 1층 (성수동1가 성수문화복지회관),서울특별시 성동구 뚝섬로1길,"(37.5441748167139, 127.046954891028)"
253,0,장애인지역사회재활시설,송파구,서울특별시 송파구 오금로11길 68  ,서울특별시 송파구 오금로11길,"(37.5154268148685, 127.111087252218)"
254,1,장애인지역사회재활시설,송파구,서울특별시 송파구 삼학사로19길 27　,서울특별시 송파구 삼학사로19길,"(37.5060822026375, 127.09489609861)"
255,2,장애인지역사회재활시설,동작구,서울특별시 동작구 여의대방로20길 33-0395(보라매공원내),서울특별시 동작구 여의대방로20길,"(37.4937776246699, 126.918773454)"
256,3,장애인지역사회재활시설,강남구,서울특별시 강남구 봉은사로50길 6　,서울특별시 강남구 봉은사로50길,"(37.5084865669078, 127.043449991258)"
257,4,장애인지역사회재활시설,마포구,서울특별시 마포구 성산로4길 353층(마포장애인종합복지관)(성산동),서울특별시 마포구 성산로4길,"(37.5633922558554, 126.908910343214)"
258,5,장애인지역사회재활시설,노원구,서울특별시 노원구 화랑로478,서울특별시 노원구 화랑로478,"(37.6189436210153, 127.080310585747)"
259,6,장애인지역사회재활시설,중랑구,서울특별시 중랑구 신내로 56-0(신내동),서울특별시 중랑구 신내로,"(37.6119244970683, 127.096402669893)"
260,7,장애인지역사회재활시설,구로구,서울특별시 구로구 남부순환로105라길 25-10,서울특별시 구로구 남부순환로105라길,"(37.4804789793189, 126.889515560149)"
261,8,장애인지역사회재활시설,강남구,서울특별시 강남구 헌릉로757길 35　,서울특별시 강남구 헌릉로757길,"(37.4713818798843, 127.11916748461)"
262,9,장애인지역사회재활시설,은평구,서울특별시 은평구 역말로10길 30-1오병이어복지관 1층,서울특별시 은평구 역말로10길,"(37.6103269744726, 126.923002484195)"
263,10,장애인지역사회재활시설,노원구,서울특별시 노원구 공릉로58마길 27나눔아트센터 2층 (하계동),서울특별시 노원구 공릉로58마길,"(37.6363452516664, 127.078058294914)"
264,11,장애인지역사회재활시설,서초구,서울특별시 서초구 헌릉로468길 21-16(내곡동),서울특별시 서초구 헌릉로468길,"(37.4583004467832, 127.087801693866)"
265,12,장애인지역사회재활시설,송파구,서울특별시 송파구 마천로51길 283층,서울특별시 송파구 마천로51길,"(37.4966688076984, 127.15201867362)"
266,13,장애인지역사회재활시설,강서구,서울특별시 강서구 허준로5길 37  -0,서울특별시 강서구 허준로5길,"(37.5685541200566, 126.850730037805)"
267,14,장애인지역사회재활시설,노원구,서울특별시 노원구 덕릉로70가길 92(상계67동 771번지)(상계동),서울특별시 노원구 덕릉로70가길,"(37.6431259280425, 127.057972570432)"
268,15,장애인지역사회재활시설,동작구,서울특별시 동작구 신대방2동395 보라매공원내,서울특별시 동작구 신대방2동395,"(37.4984034227497, 126.924525599335)"
269,16,장애인지역사회재활시설,금천구,서울특별시 금천구 시흥대로101길 17,서울특별시 금천구 시흥대로101길,"(37.4641246054214, 126.896318143512)"
270,17,장애인지역사회재활시설,금천구,서울특별시 금천구 금하로18길 8-1 (시흥동),서울특별시 금천구 금하로18길,"(37.4517774606637, 126.905294719012)"
271,18,장애인지역사회재활시설,서대문구,서울특별시 서대문구 수색로4가길 23(남가좌동),서울특별시 서대문구 수색로4가길,"(37.5706322074914, 126.914328383486)"
272,19,장애인지역사회재활시설,용산구,서울특별시 용산구 한강대로 3313층,서울특별시 용산구 한강대로,"(37.5364888834287, 126.974277118032)"
273,20,장애인지역사회재활시설,송파구,서울특별시 송파구 마천로61길 26송파인성장애인복지관,서울특별시 송파구 마천로61길,"(37.4937088118685, 127.153975064823)"
274,21,장애인지역사회재활시설,서초구,서울특별시 서초구 강남대로 65길 19  ,서울특별시 서초구 강남대로,"(37.4941622851569, 127.029430752744)"
275,22,장애인지역사회재활시설,성북구,서울특별시 성북구 화랑로 130　,서울특별시 성북구 화랑로,"(37.6077848227002, 127.051123359584)"
276,23,장애인지역사회재활시설,금천구,서울특별시 금천구 시흥대로2길57 (시흥동),서울특별시 금천구 시흥대로2길57,"(37.4352574428289, 126.906415629427)"
277,24,장애인지역사회재활시설,강북구,서울특별시 강북구 삼양로80길 73층,서울특별시 강북구 삼양로80길,"(37.631236034454, 127.019868595854)"
278,25,장애인지역사회재활시설,서초구,서울특별시 서초구 헌릉로468길 21-16 (내곡동)(내곡동),서울특별시 서초구 헌릉로468길,"(37.4583004467832, 127.087801693866)"
279,26,장애인지역사회재활시설,서대문구,서울특별시 서대문구 증가로4길 531층,서울특별시 서대문구 증가로4길,"(37.5776350453938, 126.927571115716)"
280,27,장애인지역사회재활시설,양천구,서울특별시 양천구 신목로 5(신정2동1278-1),서울특별시 양천구 신목로,"(37.5207113554615, 126.873148089858)"
281,28,장애인지역사회재활시설,도봉구,서울특별시 도봉구 도봉로169가길 45도봉동,서울특별시 도봉구 도봉로169가길,"(37.6814429841623, 127.043420415551)"
282,29,장애인지역사회재활시설,강북구,서울특별시 강북구 도봉로 3885층 (번동테마빌딩),서울특별시 강북구 도봉로,"(37.626948778629, 127.025917602548)"
283,30,장애인지역사회재활시설,관악구,서울특별시 관악구 쑥고개로 1281층 (봉천동),서울특별시 관악구 쑥고개로,"(37.4795053124814, 126.944107950277)"
284,31,장애인지역사회재활시설,도봉구,서울특별시 도봉구 마들로13길 153옥산빌딩 4층 (창동),서울특별시 도봉구 마들로13길,"(37.6565992429733, 127.046552573247)"
285,32,장애인지역사회재활시설,서대문구,서울특별시 서대문구 경기대로 15엘림넷빌딩 3층 (충정로3가),서울특별시 서대문구 경기대로,"(37.5634912495718, 126.962445948615)"
286,33,장애인지역사회재활시설,노원구,서울특별시 노원구 한글비석로24라길 94-13 (상계동),서울특별시 노원구 한글비석로24라길,"(37.664427567868, 127.071173132286)"
287,34,장애인지역사회재활시설,노원구,서울특별시 노원구 노원로18길 41(하계동),서울특별시 노원구 노원로18길,"(37.6438254841186, 127.073444770883)"
288,35,장애인지역사회재활시설,노원구,서울특별시 노원구 덕릉로70가길 92서울특별시립북부장애인복지관내 1층,서울특별시 노원구 덕릉로70가길,"(37.6431259280425, 127.057972570432)"
289,36,장애인지역사회재활시설,은평구,서울특별시 은평구 갈현로15길 11-131층,서울특별시 은평구 갈현로15길,"(37.6087696499915, 126.907379557778)"
290,37,장애인지역사회재활시설,강동구,서울특별시 강동구 상암로 195에이플러스 5층 502호,서울특별시 강동구 상암로,"(37.5465495715747, 127.146577455573)"
291,38,장애인지역사회재활시설,은평구,서울특별시 은평구 증산로5길 7 (증산동),서울특별시 은평구 증산로5길,"(37.5838958270254, 126.905921361742)"
292,39,장애인지역사회재활시설,성북구,서울특별시 성북구 아리랑로4길 22201호 (동선동4가),서울특별시 성북구 아리랑로4길,"(37.5955521463711, 127.017916234115)"
293,40,장애인지역사회재활시설,강동구,서울특별시 강동구 천중로 874층 (천호동),서울특별시 강동구 천중로,"(37.5414986033804, 127.136790086828)"
294,41,장애인지역사회재활시설,양천구,서울특별시 양천구 신목로 203층,서울특별시 양천구 신목로,"(37.5207113554615, 126.873148089858)"
295,42,장애인지역사회재활시설,구로구,서울특별시 구로구 부일로15길 25-5금강빌딩 4층,서울특별시 구로구 부일로15길,"(37.4947966274101, 126.8327912432)"
296,43,장애인지역사회재활시설,노원구,서울특별시 노원구 노원로32길 42-20,서울특별시 노원구 노원로32길,"(37.6556289991745, 127.068491391144)"
297,44,장애인지역사회재활시설,은평구,서울특별시 은평구 통일로87길 6-19,서울특별시 은평구 통일로87길,"(37.6233976731401, 126.918406866539)"
298,45,장애인지역사회재활시설,은평구,서울특별시 은평구 연서로17길 473층,서울특별시 은평구 연서로17길,"(37.6132750061106, 126.914740346088)"
299,46,장애인지역사회재활시설,용산구,서울특별시 용산구 서빙고로 245 (서빙고동),서울특별시 용산구 서빙고로,"(37.5202972401794, 126.994926783123)"
300,47,장애인지역사회재활시설,영등포구,서울특별시 영등포구 버드나루로 22(영등포동2가),서울특별시 영등포구 버드나루로,"(37.5252901715372, 126.909371190662)"
301,48,장애인지역사회재활시설,노원구,서울특별시 노원구 화랑로 478,서울특별시 노원구 화랑로,"(37.623667879153, 127.090607080004)"
302,49,장애인지역사회재활시설,영등포구,서울특별시 영등포구 도영로 37 (도림동),서울특별시 영등포구 도영로,"(37.5110293554391, 126.899027227886)"
303,50,장애인지역사회재활시설,구로구,서울특별시 구로구 남부순환로105라길 25-103층,서울특별시 구로구 남부순환로105라길,"(37.4804789793189, 126.889515560149)"
304,51,장애인지역사회재활시설,노원구,서울특별시 노원구 월계로 372단지 내 복지관 2층 (월계동 월계사슴1단지아파트),서울특별시 노원구 월계로,"(37.6287054858536, 127.056661203573)"
305,52,장애인지역사회재활시설,노원구,서울특별시 노원구 동일로245길 56상계1동 1257번지 (상계동 북부종합사회복지관),서울특별시 노원구 동일로245길,"(37.6805119109235, 127.052102577222)"
306,53,장애인지역사회재활시설,노원구,서울특별시 노원구 덕릉로115나길 25상계종합사회복지관 3층 장애인주간보호센터,서울특별시 노원구 덕릉로115나길,"(37.6676555530478, 127.078355845299)"
